,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[disease],Characteristics[organism part],Characteristics[individual],Characteristics[developmental stage],Characteristics[assay name],Characteristics[protocol],Material Type,Protocol REF,Performer,Protocol REF.1,Performer.1,Protocol REF.2,Performer.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.3,Performer.3,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Protocol REF.4,Protocol REF.5,Derived Array Data File,Protocol REF.6,Protocol REF.7,Derived Array Data File.1,Protocol REF.8,Protocol REF.9,Derived Array Data File.2,Protocol REF.10,Protocol REF.11,Derived Array Data File.3,Factor Value[protocol],Factor Value[age],Unit[time unit].1,Term Source REF.1,Term Accession Number.1,Factor Value[organism part]
16,HCA_BN_F12482361_and_HCA_BN_F12477273_ATAC,ERS26961364,SAMEA120300203,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482361_and_HCA_BN_F12477273,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482361_and_HCA_BN_F12477273_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12477273_S1_L001,sequencing assay,ERX15073148,HCA_BN_F12477273_S1_L001_R2_001.fastq.gz,HCA_BN_F12477273_S1_L001_R2_001.fastq.gz,ERR15668563,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668563/HCA_BN_F12477273_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta.tar.gz,ATAC,8.5,week,EFO,UO_0000034,skull base
17,HCA_BN_F12482361_and_HCA_BN_F12477273_ATAC,ERS26961364,SAMEA120300203,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482361_and_HCA_BN_F12477273,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482361_and_HCA_BN_F12477273_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12477273_S1_L001,sequencing assay,ERX15073148,HCA_BN_F12477273_S1_L001_R3_001.fastq.gz,HCA_BN_F12477273_S1_L001_R3_001.fastq.gz,ERR15668563,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668563/HCA_BN_F12477273_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta.tar.gz,ATAC,8.5,week,EFO,UO_0000034,skull base
18,HCA_BN_F12482361_and_HCA_BN_F12477273_GEX,ERS26961365,SAMEA120300204,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482361_and_HCA_BN_F12477273,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482361_and_HCA_BN_F12477273_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482361_S1_L001,sequencing assay,ERX15073149,HCA_BN_F12482361_S1_L001_I1_001.fastq.gz,HCA_BN_F12482361_S1_L001_I1_001.fastq.gz,ERR15668593,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668593/HCA_BN_F12482361_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta.tar.gz,GEX,8.5,week,EFO,UO_0000034,skull base
19,HCA_BN_F12482361_and_HCA_BN_F12477273_GEX,ERS26961365,SAMEA120300204,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482361_and_HCA_BN_F12477273,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482361_and_HCA_BN_F12477273_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482361_S1_L001,sequencing assay,ERX15073149,HCA_BN_F12482361_S1_L001_R1_001.fastq.gz,HCA_BN_F12482361_S1_L001_R1_001.fastq.gz,ERR15668593,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668593/HCA_BN_F12482361_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta.tar.gz,GEX,8.5,week,EFO,UO_0000034,skull base
20,HCA_BN_F12482361_and_HCA_BN_F12477273_GEX,ERS26961365,SAMEA120300204,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482361_and_HCA_BN_F12477273,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482361_and_HCA_BN_F12477273_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482361_S1_L001,sequencing assay,ERX15073149,HCA_BN_F12482361_S1_L001_R2_001.fastq.gz,HCA_BN_F12482361_S1_L001_R2_001.fastq.gz,ERR15668593,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668593/HCA_BN_F12482361_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta.tar.gz,GEX,8.5,week,EFO,UO_0000034,skull base
21,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,ERS26961366,SAMEA120300205,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482362_and_HCA_BN_F12477274,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12477274_S1_L001,sequencing assay,ERX15073150,HCA_BN_F12477274_S1_L001_I1_001.fastq.gz,HCA_BN_F12477274_S1_L001_I1_001.fastq.gz,ERR15668599,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668599/HCA_BN_F12477274_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta.tar.gz,ATAC,8.5,week,EFO,UO_0000034,skull base
22,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,ERS26961366,SAMEA120300205,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482362_and_HCA_BN_F12477274,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12477274_S1_L001,sequencing assay,ERX15073150,HCA_BN_F12477274_S1_L001_R1_001.fastq.gz,HCA_BN_F12477274_S1_L001_R1_001.fastq.gz,ERR15668599,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668599/HCA_BN_F12477274_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta.tar.gz,ATAC,8.5,week,EFO,UO_0000034,skull base
23,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,ERS26961366,SAMEA120300205,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482362_and_HCA_BN_F12477274,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12477274_S1_L001,sequencing assay,ERX15073150,HCA_BN_F12477274_S1_L001_R2_001.fastq.gz,HCA_BN_F12477274_S1_L001_R2_001.fastq.gz,ERR15668599,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668599/HCA_BN_F12477274_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta.tar.gz,ATAC,8.5,week,EFO,UO_0000034,skull base
24,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,ERS26961366,SAMEA120300205,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482362_and_HCA_BN_F12477274,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12477274_S1_L001,sequencing assay,ERX15073150,HCA_BN_F12477274_S1_L001_R3_001.fastq.gz,HCA_BN_F12477274_S1_L001_R3_001.fastq.gz,ERR15668599,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668599/HCA_BN_F12477274_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta.tar.gz,ATAC,8.5,week,EFO,UO_0000034,skull base
25,HCA_BN_F12482362_and_HCA_BN_F12477274_GEX,ERS26961367,SAMEA120300206,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482362_and_HCA_BN_F12477274,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482362_S1_L001,sequencing assay,ERX15073151,HCA_BN_F12482362_S1_L001_I1_001.fastq.gz,HCA_BN_F12482362_S1_L001_I1_001.fastq.gz,ERR15668560,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668560/HCA_BN_F12482362_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta.tar.gz,GEX,8.5,week,EFO,UO_0000034,skull base
26,HCA_BN_F12482362_and_HCA_BN_F12477274_GEX,ERS26961367,SAMEA120300206,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482362_and_HCA_BN_F12477274,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482362_S1_L001,sequencing assay,ERX15073151,HCA_BN_F12482362_S1_L001_R1_001.fastq.gz,HCA_BN_F12482362_S1_L001_R1_001.fastq.gz,ERR15668560,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668560/HCA_BN_F12482362_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta.tar.gz,GEX,8.5,week,EFO,UO_0000034,skull base
27,HCA_BN_F12482362_and_HCA_BN_F12477274_GEX,ERS26961367,SAMEA120300206,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482362_and_HCA_BN_F12477274,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482362_S1_L001,sequencing assay,ERX15073151,HCA_BN_F12482362_S1_L001_R2_001.fastq.gz,HCA_BN_F12482362_S1_L001_R2_001.fastq.gz,ERR15668560,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668560/HCA_BN_F12482362_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta.tar.gz,GEX,8.5,week,EFO,UO_0000034,skull base
28,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,ERS26961368,SAMEA120300207,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482363_and_HCA_BN_F12477275,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12477275_S1_L001,sequencing assay,ERX15073152,HCA_BN_F12477275_S1_L001_I1_001.fastq.gz,HCA_BN_F12477275_S1_L001_I1_001.fastq.gz,ERR15668645,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668645/HCA_BN_F12477275_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta.tar.gz,ATAC,8.5,week,EFO,UO_0000034,calvaria
29,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,ERS26961368,SAMEA120300207,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482363_and_HCA_BN_F12477275,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12477275_S1_L001,sequencing assay,ERX15073152,HCA_BN_F12477275_S1_L001_R1_001.fastq.gz,HCA_BN_F12477275_S1_L001_R1_001.fastq.gz,ERR15668645,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668645/HCA_BN_F12477275_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta.tar.gz,ATAC,8.5,week,EFO,UO_0000034,calvaria
30,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,ERS26961368,SAMEA120300207,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482363_and_HCA_BN_F12477275,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12477275_S1_L001,sequencing assay,ERX15073152,HCA_BN_F12477275_S1_L001_R2_001.fastq.gz,HCA_BN_F12477275_S1_L001_R2_001.fastq.gz,ERR15668645,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668645/HCA_BN_F12477275_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta.tar.gz,ATAC,8.5,week,EFO,UO_0000034,calvaria
31,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,ERS26961368,SAMEA120300207,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482363_and_HCA_BN_F12477275,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12477275_S1_L001,sequencing assay,ERX15073152,HCA_BN_F12477275_S1_L001_R3_001.fastq.gz,HCA_BN_F12477275_S1_L001_R3_001.fastq.gz,ERR15668645,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668645/HCA_BN_F12477275_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta.tar.gz,ATAC,8.5,week,EFO,UO_0000034,calvaria
