publication_id,institute,source,dataset_acc,library_id,author_sample_id,sanger_10x_chemistry,irods_path,HDCA_version
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761469,embryo2-viscera-8,,/archive/cellgeni/datasets/GSE157329/GSM4761469,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761470,embryo2-limb-1,,/archive/cellgeni/datasets/GSE157329/GSM4761470,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761471,embryo2-limb-2,,/archive/cellgeni/datasets/GSE157329/GSM4761471,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761472,embryo2-limb-3,,/archive/cellgeni/datasets/GSE157329/GSM4761472,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761473,embryo2-limb-4,,/archive/cellgeni/datasets/GSE157329/GSM4761473,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761474,embryo2-limb-5,,/archive/cellgeni/datasets/GSE157329/GSM4761474,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761475,embryo2-limb-6,,/archive/cellgeni/datasets/GSE157329/GSM4761475,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761476,embryo2-limb-7,,/archive/cellgeni/datasets/GSE157329/GSM4761476,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761477,embryo2-limb-8,,/archive/cellgeni/datasets/GSE157329/GSM4761477,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761478,Emb.05-head-1,,/archive/cellgeni/datasets/GSE157329/GSM4761478,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761479,Emb.05-head-2,,/archive/cellgeni/datasets/GSE157329/GSM4761479,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761480,Emb.05-head-3,,/archive/cellgeni/datasets/GSE157329/GSM4761480,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761481,Emb.05-head-4,,/archive/cellgeni/datasets/GSE157329/GSM4761481,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761482,Emb.05-trunk-1,,/archive/cellgeni/datasets/GSE157329/GSM4761482,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761483,Emb.05-trunk-2,,/archive/cellgeni/datasets/GSE157329/GSM4761483,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761484,Emb.05-trunk-3,,/archive/cellgeni/datasets/GSE157329/GSM4761484,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761485,Emb.05-trunk-4,,/archive/cellgeni/datasets/GSE157329/GSM4761485,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761486,Emb.05-limb viscera-1,,/archive/cellgeni/datasets/GSE157329/GSM4761486,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761487,Emb.05-limb viscera-2,,/archive/cellgeni/datasets/GSE157329/GSM4761487,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761488,Emb.05-limb viscera-3,,/archive/cellgeni/datasets/GSE157329/GSM4761488,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761489,Emb.05-limb viscera-4,,/archive/cellgeni/datasets/GSE157329/GSM4761489,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761490,Emb.05-viscera limb-1,,/archive/cellgeni/datasets/GSE157329/GSM4761490,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761491,Emb.05-viscera limb-2,,/archive/cellgeni/datasets/GSE157329/GSM4761491,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761492,Emb.05-viscera limb-3,,/archive/cellgeni/datasets/GSE157329/GSM4761492,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761493,Emb.05-viscera limb-4,,/archive/cellgeni/datasets/GSE157329/GSM4761493,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761494,Emb.06-head a-1,,/archive/cellgeni/datasets/GSE157329/GSM4761494,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761495,Emb.06-head a-2,,/archive/cellgeni/datasets/GSE157329/GSM4761495,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761496,Emb.06-head a-3,,/archive/cellgeni/datasets/GSE157329/GSM4761496,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761497,Emb.06-head a-4,,/archive/cellgeni/datasets/GSE157329/GSM4761497,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761498,Emb.06-head a-5,,/archive/cellgeni/datasets/GSE157329/GSM4761498,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761499,Emb.06-head a-6,,/archive/cellgeni/datasets/GSE157329/GSM4761499,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761500,Emb.06-head a-7,,/archive/cellgeni/datasets/GSE157329/GSM4761500,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761501,Emb.06-head a-8,,/archive/cellgeni/datasets/GSE157329/GSM4761501,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761502,Emb.06-head b-1,,/archive/cellgeni/datasets/GSE157329/GSM4761502,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761503,Emb.06-head b-2,,/archive/cellgeni/datasets/GSE157329/GSM4761503,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761504,Emb.06-head b-3,,/archive/cellgeni/datasets/GSE157329/GSM4761504,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761505,Emb.06-head b-4,,/archive/cellgeni/datasets/GSE157329/GSM4761505,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761506,Emb.06-head b-5,,/archive/cellgeni/datasets/GSE157329/GSM4761506,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761507,Emb.06-head b-6,,/archive/cellgeni/datasets/GSE157329/GSM4761507,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761508,Emb.06-head b-7,,/archive/cellgeni/datasets/GSE157329/GSM4761508,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761509,Emb.06-head b-8,,/archive/cellgeni/datasets/GSE157329/GSM4761509,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761510,Emb.06-head b-9,,/archive/cellgeni/datasets/GSE157329/GSM4761510,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761511,Emb.06-head b-10,,/archive/cellgeni/datasets/GSE157329/GSM4761511,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761512,Emb.06-head b-11,,/archive/cellgeni/datasets/GSE157329/GSM4761512,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761513,Emb.06-head b-12,,/archive/cellgeni/datasets/GSE157329/GSM4761513,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761514,Emb.06-trunk-1,,/archive/cellgeni/datasets/GSE157329/GSM4761514,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761515,Emb.06-trunk-2,,/archive/cellgeni/datasets/GSE157329/GSM4761515,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761516,Emb.06-trunk-3,,/archive/cellgeni/datasets/GSE157329/GSM4761516,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761517,Emb.06-trunk-4,,/archive/cellgeni/datasets/GSE157329/GSM4761517,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761518,Emb.06-trunk-5,,/archive/cellgeni/datasets/GSE157329/GSM4761518,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761519,Emb.06-trunk-6,,/archive/cellgeni/datasets/GSE157329/GSM4761519,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761520,Emb.06-trunk-7,,/archive/cellgeni/datasets/GSE157329/GSM4761520,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761521,Emb.06-trunk-8,,/archive/cellgeni/datasets/GSE157329/GSM4761521,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761522,Emb.06-trunk-9,,/archive/cellgeni/datasets/GSE157329/GSM4761522,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761523,Emb.06-trunk-10,,/archive/cellgeni/datasets/GSE157329/GSM4761523,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761524,Emb.06-trunk-11,,/archive/cellgeni/datasets/GSE157329/GSM4761524,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761525,Emb.06-trunk-12,,/archive/cellgeni/datasets/GSE157329/GSM4761525,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761526,Emb.06-limb-1,,/archive/cellgeni/datasets/GSE157329/GSM4761526,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761527,Emb.06-limb-2,,/archive/cellgeni/datasets/GSE157329/GSM4761527,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761528,Emb.06-limb-3,,/archive/cellgeni/datasets/GSE157329/GSM4761528,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761529,Emb.06-limb-4,,/archive/cellgeni/datasets/GSE157329/GSM4761529,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761530,Emb.06-limb-5,,/archive/cellgeni/datasets/GSE157329/GSM4761530,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761531,Emb.06-limb-6,,/archive/cellgeni/datasets/GSE157329/GSM4761531,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761532,Emb.06-limb-7,,/archive/cellgeni/datasets/GSE157329/GSM4761532,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761533,Emb.06-limb-8,,/archive/cellgeni/datasets/GSE157329/GSM4761533,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761534,Emb.06-limb-9,,/archive/cellgeni/datasets/GSE157329/GSM4761534,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761535,Emb.06-limb-10,,/archive/cellgeni/datasets/GSE157329/GSM4761535,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761536,Emb.06-limb-11,,/archive/cellgeni/datasets/GSE157329/GSM4761536,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761537,Emb.06-limb-12,,/archive/cellgeni/datasets/GSE157329/GSM4761537,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761538,Emb.07-limb viscera-1,,/archive/cellgeni/datasets/GSE157329/GSM4761538,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761539,Emb.07-limb viscera-2,,/archive/cellgeni/datasets/GSE157329/GSM4761539,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761540,Emb.07-limb viscera-3,,/archive/cellgeni/datasets/GSE157329/GSM4761540,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761541,Emb.07-limb viscera-4,,/archive/cellgeni/datasets/GSE157329/GSM4761541,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761542,Emb.07-viscera-1,,/archive/cellgeni/datasets/GSE157329/GSM4761542,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761543,Emb.07-viscera-2,,/archive/cellgeni/datasets/GSE157329/GSM4761543,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761544,Emb.07-viscera-3,,/archive/cellgeni/datasets/GSE157329/GSM4761544,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM4761545,Emb.07-viscera-4,,/archive/cellgeni/datasets/GSE157329/GSM4761545,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM6454897,"Emb.03-trunk, scRNAseq",,,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM6454898,"Emb.03-viscera, scRNAseq",,,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM6454899,"Emb.03-limb, scRNAseq",,,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM6454900,"Emb.04-head, scRNAseq",,,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM6454901,"Emb.04-trunk, scRNAseq",,,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM6454902,"Emb.04-viscera, scRNAseq",,,v2
xu_2023_embryo,Tongji University,external,GSE157329,GSM6454903,"Emb.04-limb, scRNAseq",,,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236518,human_CS12_spinalcord_rep1,,/archive/cellgeni/datasets/GSE171892/GSM5236518,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236519,human_CS12_spinalcord_rep2,,/archive/cellgeni/datasets/GSE171892/GSM5236519,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236520,human_CS14_brachial_rep1,,/archive/cellgeni/datasets/GSE171892/GSM5236520,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236521,human_CS14_thoracic_rep1,,/archive/cellgeni/datasets/GSE171892/GSM5236521,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236522,human_CS17_brachial_rep1,,/archive/cellgeni/datasets/GSE171892/GSM5236522,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236523,human_CS17_brachial_rep2,,/archive/cellgeni/datasets/GSE171892/GSM5236523,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236524,human_CS17_thoracic_rep1,,/archive/cellgeni/datasets/GSE171892/GSM5236524,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236525,human_CS17_thoracic_rep2,,/archive/cellgeni/datasets/GSE171892/GSM5236525,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236526,human_CS19_brachial_rep1,,/archive/cellgeni/datasets/GSE171892/GSM5236526,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236527,human_CS19_brachial_rep2,,/archive/cellgeni/datasets/GSE171892/GSM5236527,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236528,human_CS19_thoracic_rep1,,/archive/cellgeni/datasets/GSE171892/GSM5236528,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236529,human_CS19_thoracic_rep2,,/archive/cellgeni/datasets/GSE171892/GSM5236529,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236530,mouse_E85_spinalcord_rep1,,/archive/cellgeni/datasets/GSE171892/GSM5236530,v2
xu_2023_embryo,Tongji University,external,GSE171892,GSM5236531,mouse_E85_spinalcord_rep2,,/archive/cellgeni/datasets/GSE171892/GSM5236531,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217705,Fetal lung tissue derived from GW 10.1,,/archive/cellgeni/datasets/GSE264407/GSM8217705,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217706,Fetal lung tissue derived from GW 10.2,,/archive/cellgeni/datasets/GSE264407/GSM8217706,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217707,Fetal lung tissue derived from GW 11.1,,/archive/cellgeni/datasets/GSE264407/GSM8217707,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217708,Fetal lung tissue derived from GW 12.3,,/archive/cellgeni/datasets/GSE264407/GSM8217708,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217709,Fetal lung tissue derived from GW 13.4,,/archive/cellgeni/datasets/GSE264407/GSM8217709,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217710,Fetal lung tissue derived from GW 13.6,,/archive/cellgeni/datasets/GSE264407/GSM8217710,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217711,Fetal lung tissue derived from GW 14.3,,/archive/cellgeni/datasets/GSE264407/GSM8217711,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217712,Fetal lung tissue derived from GW 15.5 sample 1,,/archive/cellgeni/datasets/GSE264407/GSM8217712,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217713,Fetal lung tissue derived from GW 15.5 sample 2,,/archive/cellgeni/datasets/GSE264407/GSM8217713,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217714,Fetal lung tissue derived from GW 16.1,,/archive/cellgeni/datasets/GSE264407/GSM8217714,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217715,Fetal lung tissue derived from GW 16.2,,/archive/cellgeni/datasets/GSE264407/GSM8217715,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217716,Fetal lung tissue derived from GW 16.5,,/archive/cellgeni/datasets/GSE264407/GSM8217716,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217717,Fetal lung tissue derived from GW 18,,/archive/cellgeni/datasets/GSE264407/GSM8217717,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217718,Fetal lung tissue derived from GW 18.1,,/archive/cellgeni/datasets/GSE264407/GSM8217718,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217719,Fetal lung tissue derived from GW 18.2,,/archive/cellgeni/datasets/GSE264407/GSM8217719,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217720,Fetal lung tissue derived from GW 18.1 sample 2A,,/archive/cellgeni/datasets/GSE264407/GSM8217720,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217721,Fetal lung tissue derived from GW 18.1 sample 2B,,/archive/cellgeni/datasets/GSE264407/GSM8217721,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217722,Fetal lung tissue derived from GW 19.0,,/archive/cellgeni/datasets/GSE264407/GSM8217722,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217723,Fetal lung tissue derived from GW 19.2,,/archive/cellgeni/datasets/GSE264407/GSM8217723,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE264407,GSM8217724,Fetal lung tissue derived from GW 19.4,,/archive/cellgeni/datasets/GSE264407/GSM8217724,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107579,5478STDY7698210,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107579,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107580,5698STDY7839908,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107580,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107581,5698STDY7839910,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107581,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107582,5698STDY7839918,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107582,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107584,5891STDY8062349,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107584,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107587,5891STDY8062350,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107587,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107590,5891STDY8062351,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107590,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107593,5891STDY8062352,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107593,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107596,5891STDY8062353,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107596,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107599,5891STDY8062354,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107599,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107602,5891STDY8062355,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107602,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107605,5891STDY8062356,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107605,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107607,5891STDY9030806,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107607,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107609,5891STDY9030807,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107609,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107611,5891STDY9030808,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107611,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107612,5891STDY9030809,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107612,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107613,5891STDY9030810,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107613,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107614,SIGAA10,,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107614,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107615,SIGAB10,,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107615,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107616,SIGAC10,,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107616,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107617,SIGAE6,,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107617,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107618,SIGAF6,,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107618,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107619,SIGAG12,,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107619,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107620,SIGAG6,,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107620,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107621,SIGAH10,,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107621,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107622,SIGAH12,,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107622,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107623,SIGAH4,,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107623,v2
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107624,WSSS_F_LNG8713176,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107624,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107626,WSSS_F_LNG8713177,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107626,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107629,WSSS_F_LNG8713178,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107629,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107632,WSSS_F_LNG8713179,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107632,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107634,WSSS_F_LNG8713180,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107634,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107636,WSSS_F_LNG8713181,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107636,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107639,WSSS_F_LNG8713184,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107639,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107643,WSSS_F_LNG8713185,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107643,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107646,WSSS_F_LNG8713186,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107646,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107649,WSSS_F_LNG8713187,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107649,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107651,WSSS_F_LNG8713188,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107651,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107652,WSSS_F_LNG8713189,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107652,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107653,WSSS_F_LNG8713190,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107653,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107654,WSSS_F_LNG8713191,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107654,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107655,WSSS8011222,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107655,v1
quach_2024_lung,The Hospital for Sick Children,external,E-MTAB-11278,ERS20107656,WSSS8012016,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-11278/ERS20107656,v1
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645126,"lung,PCW8.5, rep1 [10X140w1]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645127,"lung,PCW6, rep1 [10X151w1]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645128,"lung,PCW8, rep1 [10X158w3]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645129,"lung,PCW8.5, rep2 [10X166w2]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645130,"lung,PCW5, rep1 [10X180w1]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645131,"lung,PCW12, rep1 [10X189w1]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645132,"lung,PCW12, rep2 [10X189w2]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645133,"lung,PCW13, rep1 [10X214w1]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645134,"lung,PCW13, rep2 [10X214w2]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645135,"lung,PCW13, rep3 [10X247w1]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645136,"lung,PCW13, rep4 [10X247w2]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645137,"lung,PCW13, rep5 [10X247w3]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645138,"lung,PCW13, rep6 [10X247w4]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645139,"lung,PCW14, rep1 [10X253w3]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645140,"lung,PCW14, rep2 [10X253w4]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645141,"lung,PCW14, rep3 [10X253w5]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645142,"lung,PCW14, rep4 [10X253w6]",,,v2
